date_id,date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Other,Pumped storage generation,Solar,Conventional,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore,Total Renewables,Total Conventional,Renewable share,Conventional share
2025-01-15T03:00:00,2025-01-15T03:00:00,4.659,459.259,5.967,2.043,12.537,16.728,3.592,0.007,0,38.831,60.32,28214.466,2.7,13.202,22.604,38.830999999999996,36.79335883454058,63.20664116545943
2025-01-15T04:00:00,2025-01-15T04:00:00,4.629,472.199,6.122,2.036,12.756,16.84,3.575,0.036,0,39.329,60.035,28568.702,2.379,12.128,21.171999999999997,39.32900000000001,34.99446290143964,65.00553709856037
2025-01-15T05:00:00,2025-01-15T05:00:00,4.606,480.882,6.312,2.138,12.791,17.563,3.53,0.053,0,40.248,61.56,28942.026,1.984,11.208,19.936,40.248999999999995,33.12453269086982,66.87546730913017
2025-01-15T06:00:00,2025-01-15T06:00:00,4.606,495.199,6.379,2.149,12.789,20.103,3.523,0.278,0,43.072,65.72,29905.76,1.485,9.081,17.320999999999998,43.072,28.680476214130774,71.31952378586924
2025-01-15T07:00:00,2025-01-15T07:00:00,4.636,506.556,6.498,2.458,12.957,22.199,3.745,0.66,0.001,46.059,69.694,31132.623,1.028,7.278,15.401,46.059,25.05857468272047,74.94142531727952
2025-01-15T08:00:00,2025-01-15T08:00:00,4.665,517.459,6.557,2.667,13.283,23.066,4.095,0.748,0.214,47.749,73.254,32157.264,0.555,6.295,14.396,47.748999999999995,23.165178212245557,76.83482178775444
2025-01-15T09:00:00,2025-01-15T09:00:00,4.667,507.281,6.587,2.884,13.325,23.249,4.091,1.694,1.492,48.945,72.523,32311.801,0.2,5.508,14.750999999999998,48.946000000000005,23.15807651851735,76.84192348148264
2025-01-15T10:00:00,2025-01-15T10:00:00,4.657,504.159,6.609,2.843,13.33,23.263,4.068,1.38,3.271,48.649,72.696,32339.38,0.104,4.621,15.496,48.65,24.157390951891,75.842609048109
2025-01-15T11:00:00,2025-01-15T11:00:00,4.673,500.281,6.629,2.886,13.294,23.253,4.011,1.259,4.728,48.445,74.185,32244.328,0.051,3.67,16.008,48.446000000000005,24.836317373630802,75.1636826263692
2025-01-15T12:00:00,2025-01-15T12:00:00,4.659,503.394,6.669,2.659,13.377,23.045,3.714,1.036,5.273,47.841,73.696,32017.245,0.073,3.097,15.761,47.841,24.780667274614004,75.219332725386
2025-01-15T13:00:00,2025-01-15T13:00:00,4.677,511.022,6.684,2.91,13.395,22.834,3.598,0.852,4.606,47.362,72.843,31882.663,0.169,2.666,15.028,47.36299999999999,24.086807392091814,75.91319260790819
2025-01-15T14:00:00,2025-01-15T14:00:00,4.727,528.118,6.734,2.724,13.387,23.026,3.606,0.659,3.122,47.413,72.515,31994.45,0.355,2.24,13.168000000000001,47.412000000000006,21.73654671508749,78.26345328491252
2025-01-15T15:00:00,2025-01-15T15:00:00,4.765,541.412,6.74,2.728,13.389,23.555,3.661,0.984,1.364,48.329,71.515,32248.718,0.4,1.978,11.235000000000001,48.329,18.862064334161577,81.13793566583843
2025-01-15T16:00:00,2025-01-15T16:00:00,4.822,540.621,6.741,2.752,13.421,23.612,3.897,2.383,0.15,50.054,70.477,32478.279,0.434,1.863,10.020999999999999,50.054,16.68081564710778,83.31918435289222
2025-01-15T17:00:00,2025-01-15T17:00:00,4.858,534.43,6.755,2.72,13.047,23.784,4.214,2.961,0.002,50.761,72.41,32406.485,0.511,1.785,9.876,50.760999999999996,16.28708544288141,83.7129145571186
2025-01-15T18:00:00,2025-01-15T18:00:00,4.869,528.41,6.736,2.76,12.404,23.714,4.19,3.14,0.001,50.184,70.509,31704.426,0.587,1.599,9.816,50.184,16.360000000000003,83.63999999999999
2025-01-15T19:00:00,2025-01-15T19:00:00,4.853,536.951,6.73,2.764,12.376,23.051,4.061,2.526,0,48.744,70.26,31333.788,0.583,1.411,9.610999999999999,48.744,16.469882615028702,83.5301173849713
2025-01-15T20:00:00,2025-01-15T20:00:00,4.8,554.166,6.703,2.711,12.291,21.421,3.732,1.067,0,45.214,68.112,30364.889,0.696,1.373,9.579999999999998,45.214,17.4836660948279,82.5163339051721
2025-01-15T21:00:00,2025-01-15T21:00:00,4.779,562.606,6.494,2.293,11.916,20.529,3.742,0.424,0,43.105,65.009,29503.293,0.919,1.344,9.334999999999999,43.105,17.80129672006102,82.19870327993898
2025-01-15T22:00:00,2025-01-15T22:00:00,4.771,560.441,6.384,2.185,11.726,20.045,3.717,0.2,0,42.071,63.139,29004.842,1.333,1.393,9.682,42.072,18.707732735633957,81.29226726436603
2025-01-15T23:00:00,2025-01-15T23:00:00,4.75,548.063,6.122,2.171,10.786,19.486,3.709,0.138,0,40.242,59.424,27589.709,1.728,1.449,10.097999999999999,40.24100000000001,20.059993245793514,79.94000675420648
2025-01-16T00:00:00,2025-01-16T00:00:00,4.728,537.421,6.002,2.252,10.038,19.176,3.707,0.201,0,39.123,56.674,26613.426,1.934,1.483,10.397,39.123999999999995,20.995133377758933,79.00486662224107
2025-01-16T01:00:00,2025-01-16T01:00:00,4.72,540.852,6.016,2.133,10.349,18.307,3.703,0.061,0,38.436,57.329,26606.172,2.166,1.737,10.756,38.436,21.865343958367216,78.1346560416328
2025-01-16T02:00:00,2025-01-16T02:00:00,4.709,542.259,6.003,2.056,10.877,18.312,3.695,0.048,0,38.934,57.524,27142.298,2.282,2.074,11.121,38.93500000000001,22.217116829151344,77.78288317084865
2025-01-16T03:00:00,2025-01-16T03:00:00,4.66,538.3,5.999,2.037,10.96,18.36,3.717,0.045,0,39.08,57.781,27273.043,2.457,2.432,11.586,39.081,22.86695482266564,77.13304517733435
2025-01-16T04:00:00,2025-01-16T04:00:00,4.621,529.852,6,2.064,10.983,18.443,3.712,0.051,0,39.189,59.29,27323.183,2.815,2.878,12.378,39.18900000000001,24.003723311420092,75.99627668857991
2025-01-16T05:00:00,2025-01-16T05:00:00,4.594,520.96,6.082,2.172,10.945,19.262,3.673,0.071,0,40.033,61.045,27591.333,2.789,3.375,12.93,40.033,24.41326964107018,75.58673035892983
2025-01-16T06:00:00,2025-01-16T06:00:00,4.597,505.153,6.17,2.287,10.993,20.272,3.668,0.429,0,41.531,65.036,28059.631,3.095,4.036,14.015,41.532000000000004,25.230885556375682,74.76911444362432
2025-01-16T07:00:00,2025-01-16T07:00:00,4.62,484.858,6.203,2.655,11.005,21.037,3.71,1.08,0.001,43.035,69.414,28390.837,3.687,4.558,15.521,43.035000000000004,26.50625042694173,73.49374957305827
2025-01-16T08:00:00,2025-01-16T08:00:00,4.657,463.34,6.22,2.646,11.06,21.612,3.87,2.022,0.413,44.784,72.019,28794.354,4.235,5.409,17.36,44.78399999999999,27.935118434603506,72.0648815653965
2025-01-16T09:00:00,2025-01-16T09:00:00,4.662,442.756,6.108,2.757,11.098,21.592,3.73,1.648,2.94,44.177,72.575,28633.361,4.513,5.623,20.495,44.176,31.691175333611664,68.30882466638833
2025-01-16T10:00:00,2025-01-16T10:00:00,4.659,423.097,5.528,2.43,11.101,21.583,3.694,0.694,6.523,42.601,74.37,28163.52,4.846,5.507,23.964999999999996,42.60000000000001,36.00240366559002,63.99759633440999
2025-01-16T11:00:00,2025-01-16T11:00:00,4.666,401.135,4.992,2.664,11.11,21.736,3.698,0.717,9.442,42.253,75.013,27805.445,4.767,5.525,27.064,42.253,39.04381320599563,60.95618679400435
2025-01-16T12:00:00,2025-01-16T12:00:00,4.67,397.877,4.89,2.272,11.074,21.344,3.737,0.399,10.445,41.444,75.467,27598.498,4.955,5.578,27.919999999999998,41.444,40.25142725333025,59.74857274666974
2025-01-16T13:00:00,2025-01-16T13:00:00,4.7,407.623,5.048,2.337,11.159,20.952,3.734,0.263,9.719,41.156,74.372,27666.438,4.758,5.204,26.718,41.156000000000006,39.36411586174381,60.63588413825618
2025-01-16T14:00:00,2025-01-16T14:00:00,4.742,427.62,5.286,2.362,11.278,20.924,3.736,0.535,7.646,41.759,72.456,27973.617,4.345,4.564,23.659,41.75899999999999,36.16588706472225,63.83411293527775
2025-01-16T15:00:00,2025-01-16T15:00:00,4.768,462.86,5.482,2.474,11.725,20.855,3.753,0.605,3.908,42.419,71.776,28599.874,3.908,4.313,19.371,42.419999999999995,31.34922561538088,68.65077438461911
2025-01-16T16:00:00,2025-01-16T16:00:00,4.818,476.812,5.372,2.589,11.898,21.347,3.805,1.83,0.575,44.252,70.512,28912.158,3.913,4.491,16.386,44.252,27.022659058676073,72.97734094132392
2025-01-16T17:00:00,2025-01-16T17:00:00,4.838,475.041,5.114,2.656,12.033,21.821,3.96,1.97,0.002,44.899,72.22,29131.71,4.07,4.86,16.426,44.898,26.785597808362137,73.21440219163786
2025-01-16T18:00:00,2025-01-16T18:00:00,4.841,465.271,5.048,2.785,12.075,21.775,3.836,2.496,0.001,45.23,72.007,29031.022,4.331,5.207,17.165000000000003,45.23,27.51021716483693,72.48978283516307
2025-01-16T19:00:00,2025-01-16T19:00:00,4.82,472.439,5.091,2.425,12.079,20.675,3.807,1.799,0,43.452,70.221,28634.715,4.694,5.22,17.159,43.451,28.310509816861902,71.68949018313809
2025-01-16T20:00:00,2025-01-16T20:00:00,4.796,474.243,5.06,2.39,11.565,20.346,3.72,0.745,0,41.434,68.296,27867.948,4.676,5.466,17.328,41.436,29.487441290586077,70.51255870941392
2025-01-16T21:00:00,2025-01-16T21:00:00,4.781,482.624,5.041,2.194,11.595,19.903,3.721,0.307,0,40.567,66.139,27724.777,4.697,5.207,16.879,40.56700000000001,29.382376492706193,70.6176235072938
2025-01-16T22:00:00,2025-01-16T22:00:00,4.758,489.907,5.041,2.325,11.705,19.171,3.714,0.17,0,39.8,63.808,27568.116,4.465,4.924,16.472,39.801,29.27158672898193,70.72841327101807
2025-01-16T23:00:00,2025-01-16T23:00:00,4.754,496.541,4.894,2.188,11.63,18.134,3.711,0.039,0,38.408,62,27001.687,4.292,4.738,15.972000000000001,38.408,29.3710923133505,70.6289076866495
2025-01-17T00:00:00,2025-01-17T00:00:00,4.739,493.155,4.856,2.132,10.972,17.519,3.771,0.027,0,37.146,60.574,26149.588,4.353,4.654,15.878,37.144999999999996,29.945495351074065,70.05450464892593
2025-01-17T01:00:00,2025-01-17T01:00:00,4.707,496.568,4.83,2.098,10.931,16.622,3.705,0.016,0,36.104,60.111,25672.444,4.531,4.26,15.595999999999998,36.10399999999999,30.16634429400387,69.83365570599614
2025-01-17T02:00:00,2025-01-17T02:00:00,4.691,502.552,4.821,2.056,10.94,16.46,3.733,0.009,0,35.963,59.329,25652.35,4.491,3.843,15.081,35.963,29.54509834652457,70.45490165347545
2025-01-17T03:00:00,2025-01-17T03:00:00,4.639,507.874,4.833,2.033,10.914,16.288,3.751,0.004,0,35.79,59.86,25595.339,4.382,3.554,14.608,35.78999999999999,28.985277193539428,71.01472280646057
2025-01-17T04:00:00,2025-01-17T04:00:00,4.596,517.77,4.963,2.118,10.918,16.305,3.722,0.065,0,35.973,60.396,25669.145,3.709,3.18,13.603,35.973,27.438680006454735,72.56131999354525
2025-01-17T05:00:00,2025-01-17T05:00:00,4.596,522.683,5.247,2.213,11.108,17.769,3.688,0.118,0,37.93,61.489,26601.681,3.523,2.632,12.964,37.93,25.47255079184187,74.52744920815813
2025-01-17T06:00:00,2025-01-17T06:00:00,4.599,524.63,5.407,2.316,11.908,19.753,3.697,0.355,0,41.12,66.074,28301.741,3.568,2.344,12.827,41.12,23.77704042856878,76.22295957143123
2025-01-17T07:00:00,2025-01-17T07:00:00,4.612,510.388,5.642,2.571,12.235,20.812,3.954,1.934,0.001,44.577,69.851,29406.705,3.679,2.176,13.039,44.577,22.630866425992778,77.36913357400722
2025-01-17T08:00:00,2025-01-17T08:00:00,4.642,498.694,5.653,2.904,12.31,21.173,4.366,2.933,0.341,46.435,71.462,29980.391,3.77,2.026,13.683,46.434999999999995,22.76023819821019,77.23976180178981
2025-01-17T09:00:00,2025-01-17T09:00:00,4.648,485.614,5.648,2.866,12.3,21.118,4.376,2.919,2.215,46.36,71.778,29985.267,3.789,1.869,15.386999999999999,46.361,24.91902571743214,75.08097428256787
2025-01-17T10:00:00,2025-01-17T10:00:00,4.63,475.49,5.728,2.64,12.323,20.628,4.198,1.781,4.766,44.658,74.247,29769.868,4.134,1.781,17.951,44.658,28.671596735293647,71.32840326470635
2025-01-17T11:00:00,2025-01-17T11:00:00,4.653,460.88,5.829,2.724,12.253,20.611,4.034,1.013,6.84,43.741,74.942,29596.541,4.37,1.89,20.477,43.739999999999995,31.887194979522558,68.11280502047744
2025-01-17T12:00:00,2025-01-17T12:00:00,4.665,454.014,5.819,2.885,12.238,20.316,3.718,0.707,7.973,42.798,74.489,29221.288,4.248,1.793,21.564,42.797999999999995,33.50424163326187,66.49575836673813
2025-01-17T13:00:00,2025-01-17T13:00:00,4.683,457.033,5.803,2.856,12.258,20.453,3.686,0.791,7.401,42.991,74.067,29243.71,4.448,1.607,20.994999999999997,42.99099999999999,32.81186509548964,67.18813490451036
2025-01-17T14:00:00,2025-01-17T14:00:00,4.739,474.623,5.859,3.008,12.247,20.405,3.702,0.522,5.244,42.735,73.174,29305.636,4.422,1.597,19.01,42.735,30.78791805004454,69.21208194995545
2025-01-17T15:00:00,2025-01-17T15:00:00,4.761,489.376,5.86,3.065,12.24,20.811,3.719,1.667,2.29,44.297,70.55,29476.93,4.132,1.689,15.937,44.297000000000004,26.458478600126174,73.54152139987383
2025-01-17T16:00:00,2025-01-17T16:00:00,4.797,499.665,5.859,2.912,12.035,21.492,3.874,1.938,0.243,45.198,71.449,29616.771,3.973,2.15,14.075000000000001,45.198,23.74605638317615,76.25394361682385
2025-01-17T17:00:00,2025-01-17T17:00:00,4.8,505.591,5.849,2.861,12.013,21.869,4.116,1.647,0.001,45.494,72.883,29905.509,3.849,2.146,13.657,45.494,23.088367060573788,76.91163293942623
2025-01-17T18:00:00,2025-01-17T18:00:00,4.799,511.416,5.881,2.889,12.029,22.062,4.201,1.544,0,45.717,72.119,30069.842,3.388,2.004,13.08,45.717,22.246032960865353,77.75396703913465
2025-01-17T19:00:00,2025-01-17T19:00:00,4.796,521.321,5.926,2.919,12.024,21.798,3.763,1.239,0,44.75,69.219,29702.131,2.744,1.766,12.225,44.74999999999999,21.456779289161915,78.54322071083809
2025-01-17T20:00:00,2025-01-17T20:00:00,4.808,534.444,5.947,2.657,11.935,21.526,3.751,0.479,0,43.639,67.124,29496.498,2.474,1.612,11.551,43.638,20.92989545018029,79.0701045498197
2025-01-17T21:00:00,2025-01-17T21:00:00,4.819,537.437,5.942,2.418,11.495,20.137,3.709,0.292,0,41.576,64.222,28468.138,2.373,1.785,11.395,41.575,21.5121767037946,78.4878232962054
2025-01-17T22:00:00,2025-01-17T22:00:00,4.815,533.947,5.938,2.436,11.468,19.12,3.722,0.335,0,40.583,61.494,28084.035,2.694,2.07,12.015,40.583,22.843073881136167,77.15692611886384
2025-01-17T23:00:00,2025-01-17T23:00:00,4.804,533.024,5.885,2.336,11.39,18.868,3.751,0.202,0,40.096,59.681,27905.59,2.848,2.27,12.258,40.096,23.41368376819345,76.58631623180653
2025-01-18T00:00:00,2025-01-18T00:00:00,4.766,537.283,5.812,2.123,10.643,17.799,3.804,0.093,0,38.151,56.185,26736.06,2.364,2.358,11.611,38.15100000000001,23.3330653912624,76.66693460873759
2025-01-18T01:00:00,2025-01-18T01:00:00,4.744,537.58,5.792,2.209,10.53,16.644,3.753,0.119,0,36.837,54.122,26114.3,2.059,2.729,11.741,36.837999999999994,24.168879557010232,75.83112044298976
2025-01-18T02:00:00,2025-01-18T02:00:00,4.713,539.714,5.8,2.141,10.223,16.384,3.781,0.051,0,36.239,54.363,25739.731,1.841,2.757,11.452,36.239,24.012916483193898,75.98708351680611
2025-01-18T03:00:00,2025-01-18T03:00:00,4.662,545.34,5.835,2.13,10.209,16.281,3.757,0.076,0,36.158,55.348,25680.289,1.641,2.5,10.933,36.158,23.216750546813618,76.78324945318639
2025-01-18T04:00:00,2025-01-18T04:00:00,4.633,552.258,5.779,2.129,10.22,16.276,3.694,0.043,0,36.013,54.616,25561.613,1.183,2.329,10.274000000000001,36.012,22.196776563107637,77.80322343689237
2025-01-18T05:00:00,2025-01-18T05:00:00,4.603,555.048,5.804,2.097,10.263,16.334,3.656,0.014,0,36.072,54.512,25594.957,1.16,2.182,10.042,36.071,21.776939257909916,78.22306074209008
2025-01-18T06:00:00,2025-01-18T06:00:00,4.606,557.381,5.857,2.064,10.323,16.549,3.658,0.029,0,36.416,54.141,25779.791,1.136,2.03,9.836,36.416000000000004,21.26610741157139,78.73389258842862
2025-01-18T07:00:00,2025-01-18T07:00:00,4.63,557.553,5.927,2.214,10.998,17.039,3.646,0.119,0.002,37.73,55.683,26711.67,1.233,2.1,10.178999999999998,37.729,21.246973365617432,78.75302663438256
